id,order_id,product_variation_id,title,variation_title,description,price,topping_price,total_price,discount,quantity,container_price,deleted,product_discount,container_price_discount,product_discount_zf_share,order_product_id,vat
909446887,377222648,20683509,"",آب انبه شاتوت 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های D ،B12 ،A ،C، K کلسترول، سدیم، فولات، فیبر، مس، ضد سرطان، مفید برای قلب و کبد، مفید برای پاکسازی بدن، خون ساز، بهبود عملکرد دستگاه گوارش، کنترل کلسترول و قند خون,100,0,95,0,1,0,,5,0,0,,0
909446886,377222648,20683506,"",آب انبه شاتوت 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های D ،B12 ،A ،C، K کلسترول، سدیم، فولات، فیبر، مس، ضد سرطان، مفید برای قلب و کبد، مفید برای پاکسازی بدن، خون ساز، بهبود عملکرد دستگاه گوارش، کنترل کلسترول و قند خون,100,0,95,0,1,0,,5,0,0,,0
909446885,377222648,20611231,"",آب آناناس سیب 800 میلی لیتر,"مناسب برای مصرف روزانه , سرشار از ویتامین های C / D / A / B6 / B12 / E , منگنز , مس , آهن , سلامت پوست , پاکسازی کبد , ترمیم کننده زخم , اکسیدان بالا ,کاهش استرس , بهبود سلامت روده , کاهش لخته خون",100,0,95,0,1,0,,5,0,0,,0
909446884,377222648,20611229,"",آب آناناس سیب 400 میلی لیتر,"مناسب برای مصرف روزانه , سرشار از ویتامین های C / D / A / B6 / B12 / E , منگنز , مس , آهن , سلامت پوست , پاکسازی کبد , ترمیم کننده زخم , اکسیدان بالا ,کاهش استرس , بهبود سلامت روده , کاهش لخته خون",100,0,95,0,1,0,,5,0,0,,0
909446883,377222648,20931404,آب سیب آلوئه ورا(آبرسان) , 800 میلی لیتر,"مناسب مصرف روزانه, سرشار از ویتامین های: E, A, B, P, k, C, منگنز, مس, آهن, سلامت پوست, پاکسازی کبد, درمان یبوست ,مناسب برای مو , مناسب برای دیابت",100,0,100,0,1,0,,0,0,0,,0
909446882,377222648,20931403,آب سیب آلوئه ورا(آبرسان) ,400 میلی لیتر     ,"مناسب مصرف روزانه, سرشار از ویتامین های: E, A, B, P, k, C, منگنز, مس, آهن, سلامت پوست, پاکسازی کبد, درمان یبوست , مناسب برای مو , مناسب برای دیابت ",100,0,100,0,1,0,,0,0,0,,0
909446881,377222648,20931402,آب پرتقال آلوئه ورا(آبرسان),800 میلی لیتر,"مناسب مصرف روزانه، سرشار از ویتامین های: A, B, C, E, B6, ,B12 کلسیم، آهن، پتاسیم، فسفر، روی، فیبر، مس، مناسب برای پوست، کمک به درمان سرما خوردگی، آرام بخش، تنظیم فشار خون، انرژی زا، مناسب برای دیابت، تقویت ایمنی بدن",100,0,100,0,1,0,,0,0,0,,0
909446880,377222648,20931405,آب پرتقال آلوئه ورا(آبرسان),400 میلی لیتر       ,"آبرسان و ترمیم کننده پوست، سرشار از ویتامین های: A, B, C, E, B6, ,B12 کلسیم، آهن، پتاسیم، فسفر، روی، فیبر، مس، مناسب برای پوست، کمک به درمان سرما خوردگی، آرام بخش، تنظیم فشار خون، انرژی زا، مناسب برای دیابت، تقویت ایمنی بدن",100,0,100,0,1,0,,0,0,0,,0
909446879,377222648,20931400,آب آناناس آلوئه ورا(آبرسان), 800 میلی لیتر,آب اناناس آلوئه ورا ,100,0,100,0,1,0,,0,0,0,,0
909446878,377222648,20931399,آب آناناس آلوئه ورا(آبرسان),400 میلی لیتر  ,آبرسان و ترمیم کننده پوست، سرشار از ویتامین های: C، D، A، B6، B12، کلسیم، آهن، منیزیم، منگنز، فیبر، انرژی زا، ترمیم کننده زخم، آنتی اکسیدان، بهبود علایم سرما خوردگی، کاهش استرس، بهبود سلامت روده، مفید برای کلیه، کاهش لخته خون,100,0,100,0,1,0,,0,0,0,,0
909446877,377222648,20931398,آب انبه آلوئه ورا(انرژی زا),800 میلی لیتر,آب انبه آلوئه ورا,100,0,100,0,1,0,,0,0,0,,0
909446876,377222648,20931397,آب انبه آلوئه ورا(انرژی زا),400 میلی لیتر ,آبرسان و ترمیم کننده پوست، انرژی زا، سرشار از ویتامین های: C، D، A، B6، B12، E، K، کلسیم، آهن، منیزیم، پتاسیم، سدیم، فیبر، مس، خون ساز، بهبود عملکرد گوارش، کنترل کلسترول,100,0,100,0,1,0,,0,0,0,,0
909446875,377222648,20931526,آب کرفس لیمو ترش(چربی سوز), 800 میلی لیتر,"مناسب مصرف روزانه, سرشار از ویتامین های: A, 10,C, k, B2, B, B6, B برابر انتی اکسیدان بالاتر, کلسیم, آهن, سدیم, منیزیم, روی, مس, فسفر, فیبر, پتاسیم, آرام بخش, چربی سوز, تقویت حافظه, درمان سرما خوردگی, کمک به کاهش چربی کبد, تنظیم فشار خون, ضد التهاب",100,0,95,0,1,0,,5,0,0,,0
909446874,377222648,20931525,آب کرفس لیمو ترش(چربی سوز), 400 میلی لیتر,"مناسب مصرف روزانه، 10 برابر انتی اکسیدان بالاتر، سرشار از ویتامین های: A, C, k, B2, B, B6, B9, کلسیم, آهن, سدیم, منیزیم, روی, مس, فسفر, فیبر, پتاسیم, آرام بخش, چربی سوز، تقویت حافظه، درمان سرما خوردگی، کمک به کاهش چربی کبد، تنظیم فشار خون، ضد التهاب",100,0,95,0,1,0,,5,0,0,,0
909446873,377222648,20931524,آب سیب لیمو ترش(ایمنی بدن), 800 میلی لیتر,"مناسب مصرف روزانه، سرشار از ویتامین های: E, A, B, P, k, C, منگنز، مس، آهن، سلامت پوست، پاکسازی کبد، درمان یبوست	",100,0,95,0,1,0,,5,0,0,,0
909446872,377222648,20931523,آب سیب لیمو ترش(ایمنی بدن),400 میلی لیتر,"مناسب مصرف روزانه، سرشار از ویتامین های: E, A, B, P, k, C, منگنز، مس، آهن، سلامت پوست، پاکسازی کبد، درمان یبوست	",100,0,95,0,1,0,,5,0,0,,0
909446871,377222648,20931522,آب پرتقال لیمو ترش(ایمنی بدن), 800 میلی لیتر,"مناسب مصرف روزانه، 10 برابر انتی اکسیدان بالاتر سرشار از ویتامین های: A, B, C, E, B6, ,B12 کلسیم، آهن، پتاسیم، فسفر، روی، فیبر، مس، کمک به درمان سرما خوردگی، آرام بخش، تنظیم فشار خون	",100,0,95,0,1,0,,5,0,0,,0
909446870,377222648,20931521,آب پرتقال لیمو ترش(ایمنی بدن),400 میلی لیتر,"مناسب مصرف روزانه، 10 برابر انتی اکسیدان بالاتر سرشار از ویتامین های: A, B, C, E, B6, ,B12 کلسیم، آهن، پتاسیم، فسفر، روی، فیبر، مس، کمک به درمان سرما خوردگی، آرام بخش، تنظیم فشار خون",100,0,95,0,1,0,,5,0,0,,0
909446869,377222648,21651264,ترکیب آبمیوه پرتقال و آلبالو,800 میلی لیتر ,ترکیب آبمیوه پرتقال و آلبالو طبیعی,100,0,95,0,1,0,,5,0,0,,0
909446868,377222648,21651262,ترکیب آبمیوه پرتقال و آلبالو,400 میلی لیتر ,ترکیب آبمیوه پرتقال و آلبالو طبیعی,100,0,95,0,1,0,,5,0,0,,0
909446867,377222648,20572489,"",آب طالبی 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A، C، B، B1، B3، B5، کاهنده کلسترول، درمان کم خونی، پایین آورنده دمای بدن ,100,0,100,0,1,0,,0,0,0,,0
909446866,377222648,20572488,"",آب طالبی 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A، C، B، B1، B3، B5، کاهنده کلسترول، درمان کم خونی، پایین آورنده دمای بدن ,100,0,100,0,1,0,,0,0,0,,0
909446865,377222648,20572487,"",آب طالبی 200 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A، C، B، B1، B3، B5، کاهنده کلسترول، درمان کم خونی، پایین آورنده دمای بدن ,100,0,100,0,1,0,,0,0,0,,0
909446864,377222648,20572479,"",آب آلو جنگلی 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B5، A B9، E، منیزیم، پتاسیم، کلسیم، آنتی اکسیدان، تسریح در کاهش وزن، تنظیم فشار خون، بالا بردن گردش خون، مبارزه با سرطان، پاکسازی کبد ,100,0,100,0,1,0,,0,0,0,,0
909446863,377222648,20572478,"",آب آلو جنگلی 200 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B5، A B9، E، منیزیم، پتاسیم، کلسیم، آنتی اکسیدان، تسریح در کاهش وزن، تنظیم فشار خون، بالا بردن گردش خون، مبارزه با سرطان، پاکسازی کبد ,100,0,100,0,1,0,,0,0,0,,0
909446862,377222648,20572444,"",آب ذغال اخته 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A / B / C پروتئین، فیبر، منبع انتی اکسیدان، ضد التهاب، درمان عفونت ادراری، مفید برای قلب، مفید برای کلیه ها، درخشان کننده پوست درمان عفونت های قارچی ,100,0,100,0,1,0,,0,0,0,,0
909446861,377222648,20572443,"",آب ذغال اخته 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A / B / C پروتئین، فیبر، منبع انتی اکسیدان، ضد التهاب، درمان عفونت ادراری، مفید برای قلب، مفید برای کلیه ها، درخشان کننده پوست درمان عفونت های قارچی ,100,0,100,0,1,0,,0,0,0,,0
909446860,377222648,20572442,"",آب ذغال اخته  200 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: A / B / C پروتئین، فیبر، منبع انتی اکسیدان، ضد التهاب، درمان عفونت ادراری، مفید برای قلب، مفید برای کلیه ها، درخشان کننده پوست درمان عفونت های قارچی ,100,0,100,0,1,0,,0,0,0,,0
909446859,377222648,20572452,"",آب تمر هندی 400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5، E، k، آهن، کلسیم، منیزیم، پتاسیم، فسفر، فیبر، مس، پروتئین، کاهش کلسترول، تنطیم فشار خون، پاکسازی کبد، تصفیه خون، کمک به مهار سرطان، خون ساز ,100,0,100,0,1,0,,0,0,0,,0
909446858,377222648,20572451,"",آب تمر هندی 200 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B2، B3، B5، E، k، آهن، کلسیم، منیزیم، پتاسیم، فسفر، فیبر، مس، پروتئین، کاهش کلسترول، تنطیم فشار خون، پاکسازی کبد، تصفیه خون، کمک به مهار سرطان، خون ساز ,100,0,100,0,1,0,,0,0,0,,0
909446857,377222648,20572445,"",آب آناناس 200 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: C، D، A، B6، B12، کلسیم، آهن، منیزیم، منگنز، فیبر، انرژی زا، ترمیم کننده زخم، آنتی اکسیدان، بهبود علایم سرما خوردگی، کاهش استرس، بهبود سلامت روده، مفید برای کلیه، کاهش لخته خون ,100,0,100,0,1,0,,0,0,0,,0
909446856,377222648,22320035,آب طالبی بستنی ویژه,400 میلی لیتر,آب طالبی تازه، بستنی تازه سنتی یا وانیل، انرژی زا، خنک کننده,100,0,100,0,1,0,,0,0,0,,0
909446855,377222647,21952861,"",آب معدنی کوچک,300 میلی لیتر ,100,0,100,0,1,0,,0,0,0,,0
909446854,377222647,20572946,"",تخم شربتی زعفرانی,400 میلی لیتر، تخم شربتی، زعفران، شکر، یخ,100,0,100,0,1,0,,0,0,0,,0
909446853,377222647,20572945,"",دیتاکس میوه ای فصل,"400 میلی لیتر، محتویات :الوورا , تکه میوه های فصل , سکنجبین <div>خواص :سرشار از آهن , ویتامین c , امگا3 , امگا 6 , فیبر , کلسیم , پاکسازی کلیه و کبد </div>",100,0,100,0,1,0,,0,0,0,,0
909446852,377222647,22491234,شربت لیمو خاکشیر,400 میلی لیتر,لیموترش، خاکشیر، سکنجبین، خواص: خنک کننده، کمک به درمان سرماخوردگی، رفع خارش و التهابات پوستی، تصفیه کبد، رفع تشنگی، دوستدار ریه، رفع سردرد,100,0,100,0,1,0,,0,0,0,,0
909446851,377222647,20572726,"",چیز کیک مارس,یک اسلایس 110 تا 120 گرم، تهیه شده از بهترین مواد اولیه، مواد تشکیل دهنده: بیسکوییت، کره، پنیر، خامه، شکلات مارس، سس شکلات مارس، سس باتر اسکاچ ,100,0,100,0,1,0,,0,0,0,,0
909446850,377222647,21368203,"",تیرامیسو موکا , مناسب مصرف روزانه، 180 تا 200 گرم ، تهیه شده از بهترین مواد اولیه ,100,0,100,0,1,0,,0,0,0,,0
909446849,377222647,21252382,"",چیز کیک اوریو,"یک اسلایس بین 110 تا 120 گرم, مواد تشکیل دهنده: بیسکوییت اورئو، کره، پنیر، خامه، کرم اورئو",100,0,100,0,1,0,,0,0,0,,0
909446848,377222647,21222460,"",کیک ردولوت ,یک اسلایس 110 تا 120 گرمی، تهیه شده از بهترین مواد اولیه، مواد تشکیل دهنده: کیک مخمل قرمز، فروتفیل آلبالو، کرم پنیر ,100,0,100,0,1,0,,0,0,0,,0
909446847,377222647,23060445,"",تیرامیسو نوتلا,یک تکه 150 تا 170 گرمی، اسفنج وانیلی، بیسکویت لیدی فینگر، فیلینگ:نوتلا، روکش خامه تیرامیسو، تزئین با نوتلا,100,0,100,0,1,0,,0,0,0,,0
909446846,377222647,23060413,"",چیز کیک آلبالو,یک اسلایس بین 110 تا 120 گرمی، اسفنج وانیلی، بیسکویت خرد شده، خامه، پنیر ماسکارپونه، ژلاتین، پودر قند، مارمالاد آلبالو,100,0,100,0,1,0,,0,0,0,,0
909446845,377222647,23061442,"",تیرامیسو کارامل,یک تکه 150 تا 170 گرمی، اسفنج وانیلی، بیسکویت لیدی فینگر، فیلینگ کارامل، روکش خامه تیرامیسو، تزئین با پودر کاکائو,100,0,100,0,1,0,,0,0,0,,0
909446844,377222647,23060448,"",تیرامیسو فندق,یک تکه 150 تا 170 گرمی، اسفنج وانیلی، بیسکویت لیدی فینگر، فیلینگ فندوق، روکش خامه تیرامیسو,100,0,100,0,1,0,,0,0,0,,0
909446843,377222647,22826878,"",تیرامیسو رد ,180 تا 200 گرم، محتویات: کیک مخمل قرمز، خامه، پنیر لبنه، مناسب مصرف روزانه,100,0,100,0,1,0,,0,0,0,,0
909446842,377222647,23060425,"",چیز کیک نیویورکی,یک اسلایس بین 110 تا 120 گرمی، اسفنج وانیلی، بیسکویت خرد شده، خامه، پنیر ماسکارپونه، ژلاتین، پودر قند,100,0,100,0,1,0,,0,0,0,,0
909446841,377222647,20573174,"",اسموتی شیر خرما عسل 800 میلی لیتر,"مصرف روزانه محتویات: شیر, خرمای تازه, عسل، خواص: سرشار از ویتامین k, پتاسیم, کلسیم, آهن, منیزیم, مس, منگنز, فسفر، روی، انرژی زا, تنظیم کلسترول خون, سلامت استخوان ها, سلامت مغز, ضد التهاب, مناسب برای یبوست, سلامت پوست, تنظیم فشار خون، منسب برای ریزش مو, در مان اختلالات روده",100,0,100,0,1,0,,0,0,0,,0
909446840,377222647,20573173,"",اسموتی شیر خرما عسل 400 میلی لیتر,"مصرف روزانه محتویات: شیر, خرمای تازه, عسل، خواص: سرشار از ویتامین k, پتاسیم, کلسیم, آهن, منیزیم, مس, منگنز, فسفر، روی، انرژی زا, تنظیم کلسترول خون, سلامت استخوان ها, سلامت مغز, ضد التهاب, مناسب برای یبوست, سلامت پوست, تنظیم فشار خون، منسب برای ریزش مو, در مان اختلالات روده",100,0,100,0,1,0,,0,0,0,,0
909446839,377222647,20573169,"",اسموتی معجون انرژی زا 400 میلی لیتر,"مصرف روزانه محتویات : خرما، گردو, پودر سنجد, دارچین, شیر, بادام، خواص: سرشار از ویتامین های D / C / B12 / B6 منیزیم, کلسیم, تقویت استخوان ها, تقویت حافظه, تقویت قوای جنسی, بهبود سیستم گوارش, تنظیم قند خون, مفید برای پوست و مو، ناخن",100,0,100,0,1,0,,0,0,0,,0
909446838,377222647,20573162,"",اسموتی اوواکادو 400 میلی لیتر,مصرف روزانه، محتویات: شیر، اووراکادو، عسل، خواص: سرشار از ویتامین های  B / C / E /  B5 / B6/ A  پتاسیم، کلسیم مفید برای مو، افزایش تمرکز، استحکام مو و ناخن ها، مفید برای پوست ,100,0,100,0,1,0,,0,0,0,,0
909446837,377222647,20573161,"",اسموتی اوواکادو 200 میلی لیتر,مصرف روزانه، محتویات: شیر، اووراکادو، عسل، خواص: سرشار از ویتامین های  B / C / E /  B5 / B6/ A  پتاسیم، کلسیم مفید برای مو، افزایش تمرکز، استحکام مو و ناخن ها، مفید برای پوست ,100,0,100,0,1,0,,0,0,0,,0
909446836,377222647,20573159,"",اسموتی میکس اوواکادو 400 میلی لیتر,"مصرف روزانه محتویات : شیر, اواکادو، انبه, عسل, کنجد، خواص: سرشار از ویتامین های A / B / C / D / E / K فسفر, آهن, منیزیم, کلسیم, روی, مس, فیبر, پروتیین, عضله ساز, بهبود حافظه, تقویت پوست و مو, تنظیم فشار خون",100,0,100,0,1,0,,0,0,0,,0
909446835,377222647,21652536,شیر موز خرما,800 میلی لیتر(بدون عسل),مصرف روزانه محتویات: شیر، موز، خرما، خواص: سالم سرشار از ویتامین k /A / D / C / B / B12 / E پتاسیم، پروتئین، امگا 3، فیبر، روی، انرژی زا، مناسب برای رشد کودکان ، مناسب برای دندان و لثه جلوگیری از گرفتگی عضلات بعد ورزش، تقویت حافظه,100,0,100,0,1,0,,0,0,0,,0
909446834,377222647,21771457,شیر موز خرما,400 میلی لیتر(بدون عسل),مصرف روزانه محتویات: شیر، موز، خرما، خواص: سالم سرشار از ویتامین k /A / D / C / B / B12 / E پتاسیم، پروتئین، امگا 3، فیبر، روی، انرژی زا، مناسب برای رشد کودکان ، مناسب برای دندان و لثه جلوگیری از گرفتگی عضلات بعد ورزش، تقویت حافظه,100,0,100,0,1,0,,0,0,0,,0
909446833,377222647,21652532,شیر موز خامه,400 میلی لیتر(بدون عسل),مصرف روزانه محتویات: شیر، موز، خرما، خواص: سالم سرشار از ویتامین k /A / D / C / B / B12 / E پتاسیم، پروتئین، امگا 3، فیبر، روی، انرژی زا، مناسب برای رشد کودکان ، مناسب برای دندان و لثه جلوگیری از گرفتگی عضلات بعد ورزش، تقویت حافظه,100,0,100,0,1,0,,0,0,0,,0
909446832,377222647,20573071,"",کوکتل موهیتو 400 میلی لیتر, مصرف روزانه محتویات: لیمو ترش، سکنجبین، نعناع، یخ، خواص: سرشار از ویتامین های C / D / E / B6 کلسیم، پتاسیم، منیزیم، آهن، تقویت سیستم ایمنی بدن، خنک کننده بدن، کمک به هضم غذا، کمک به درمان عفونت کلیه، آنتی اکسیدان قوی، سم زدایی بدن,100,0,100,0,1,0,,0,0,0,,0
909446831,377222647,20766939,"",کوکتل موهیتو 200 میلی لیتر,مصرف روزانه محتویات: لیمو ترش، سکنجبین، نعناع، یخ، خواص: سرشار از ویتامین های C / D / E / B6 کلسیم، پتاسیم، منیزیم، آهن، تقویت سیستم ایمنی بدن، خنک کننده بدن، کمک به هضم غذا، کمک به درمان عفونت کلیه، آنتی اکسیدان قوی، سم زدایی بدن,100,0,100,0,1,0,,0,0,0,,0
909446830,377222647,20573003,"",آیس فندق (400 میلی لیتر),مصرف روزانه محتویات: اسپرسو دبل شات، شیر، سیروپ فندق، خواص : سرشار از ویتامن های E / D / B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط آور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909446829,377222647,20903304,"",آیس فندق (200 میلی لیتر),مصرف روزانه محتویات: اسپرسو دبل شات، شیر، سیروپ فندق، خواص : سرشار از ویتامن های E / D / B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط آور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909446828,377222647,20573000,"",آیس کوکونات (400 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ نارگیل،خواص : سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط او، تقویت انرژی، افزایش متابولیسم بدن,100,0,100,0,1,0,,0,0,0,,0
909446827,377222647,20903302,"",آیس کوکونات (200 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ نارگیل،خواص : سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط او، تقویت انرژی، افزایش متابولیسم بدن,100,0,100,0,1,0,,0,0,0,,0
909446826,377222647,20573001,"",آیس موکا (400 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ شکلات، خواص: سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط اور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909446825,377222647,20903301,"",آیس موکا (200 میلی لیتر),مصرف روزانه، محتویات: اسپرسو دبل شات، شیر، سیروپ شکلات، خواص: سرشار از ویتامن های E ،D ،B12، فیبر، پروتیین، کلسیم، کافیین، چربی سوزی، رفع خستگی، نشاط اور، تقویت انرژی,100,0,100,0,1,0,,0,0,0,,0
909446824,377222647,20573216,"",میلک شیک وانیل,400 میلی لیتر، مصرف روزانه، محتویات: شیر، بستنی ممتاز، انبه، خواص: سدیم، پتاسیم، کلسیم، ویتامین C / A / E / Dانرژی زا، شادی آور، رفع خستگی، کاهش استرس,100,0,100,0,1,0,,0,0,0,,0
909446823,377222647,20573213,"",میلک شیک پینات,400 میلی لیتر، مصرف روزانه، محتویات: شیر، بستنی ممتاز، کره بادام زمینی، خواص: سدیم، پتاسیم، کلسیم، ویتامین C / A / E انرژی زا، شادی آور، رفع خستگی، کاهش استرس ,100,0,100,0,1,0,,0,0,0,,0
909446822,377222647,20572951,"",بسته آیس کافی,مصرف روزانه، محتویات 4 عدد بطری 400 میلی لیتر، آیس موکا، ایس کارامل، کوکونات، ایس لاته یا ایس فندق و ایس امریکانو,100,0,100,0,1,0,,0,0,0,,0
909446821,377222647,21404941,آب انبه سیب,800 میلی لیتر ,مناسب مصرف روزانه، سرشار از ویتامین های C، D، A، B6، B12، E ،K کلسیم، آهن، منیزیم، پتاسیم، سدیم، فیبر، مس، خون ساز، بهبود عملکرد دستگاه گوارش، کنترل کلسترول,100,0,95,0,1,0,,5,0,0,,0
909446820,377222647,21404940,آب انبه سیب,400 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های C، D، A، B6، B12، E ،K کلسیم، آهن، منیزیم، پتاسیم، سدیم، فیبر، مس، خون ساز، بهبود عملکرد دستگاه گوارش، کنترل کلسترول,100,0,95,0,1,0,,5,0,0,,0
909446819,377222647,20572867,"",آب پرتقال انبه آناناس 800 میلی لیتر,"مصرف روزانه / خواص : سرشار از ویتامین C / B6 / D / B12 / A / E / K / B12 / B6 / آهن , کلسیم , منیزیم ,فیبر , فسفر, خونساز , بهبود عملکرد گوارش , پایین اوردن سطح کلسترول , کمک به درمان سرماخوردگی , انرژی زا , ضد التهاب , ادرار اور , کمک به درمان اکنه , ترمیم کننده زخم",100,0,95,0,1,0,,5,0,0,,0
909446818,377222647,20572866,"",آب پرتقال انبه آناناس 400 میلی لیتر,"مصرف روزانه / خواص : سرشار از ویتامین C / B6 / D / B12 / A / E / K / B12 / B6 / آهن , کلسیم , منیزیم ,فیبر , فسفر, خونساز , بهبود عملکرد گوارش , پایین اوردن سطح کلسترول , کمک به درمان سرماخوردگی , انرژی زا , ضد التهاب , ادرار اور , کمک به درمان اکنه , ترمیم کننده زخم",100,0,95,0,1,0,,5,0,0,,0
909446817,377222647,20572865,"", آب زرشک انار 800 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،B ،C ،B1 ،B2 ،B3 ،K کلسیم، آهن، سدیم، کمک به کاهش وزن، مناسب برای ورزشکاران، خونساز، سم زدایی بدن، بهبود حافظه، ضد سرطان، تقویت کلیه، خنک کننده بدن، بهبود گرفتگی صدا، کنترل قند خون، افزایش گردش خون	,100,0,95,0,1,0,,5,0,0,,0
909446816,377222647,20572864,"", آب زرشک انار 400 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،B ،C ،B1 ،B2 ،B3 ،K کلسیم، آهن، سدیم، کمک به کاهش وزن، مناسب برای ورزشکاران، خونساز، سم زدایی بدن، بهبود حافظه، ضد سرطان، تقویت کلیه، خنک کننده بدن، بهبود گرفتگی صدا، کنترل قند خون، افزایش گردش خون	,100,0,95,0,1,0,,5,0,0,,0
909446815,377222647,20572863,"",آب آناناس انبه 800 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،D ،E ،B6 ،B12 ،k کلسیم، منیزیم، آهن، منگنز، فیبر، ترمیم کننده زخم، انرژی زا، بهبود علایم سرماخوردگی، کاهش استرس، بهبود سلامت روده، مفید برای کلیه، کاهش لخته خون، افزایش تمرکز، ضد سرفه، رفع گرفتگی عضلات	,100,0,95,0,1,0,,5,0,0,,0
909446814,377222647,20572862,"",آب آناناس انبه 400 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،D ،E ،B6 ،B12 ،k کلسیم، منیزیم، آهن، منگنز، فیبر، ترمیم کننده زخم، انرژی زا، بهبود علایم سرماخوردگی، کاهش استرس، بهبود سلامت روده، مفید برای کلیه، کاهش لخته خون، افزایش تمرکز، ضد سرفه، رفع گرفتگی عضلات	,100,0,95,0,1,0,,5,0,0,,0
909446813,377222647,20572861,"",آب آلبالو زرشک 800 میلی لیتر,"مصرف روزانه خواص: سرشار از ویتامین A / B / C / B1 / B2 آهن, کلسیم, پتاسیم, روی, فسفر, مس, منیزیم, امگا 3, امگا 6, ضد سرطان, آنتی اکسیدان، مفید برای روماتیسم, مفید برای قلب, بهبود خارش پوستی, پاکسازی خون و کبد, ضد التهاب, کاهش کلسترول",100,0,95,0,1,0,,5,0,0,,0
909446812,377222647,20572860,"",آب آلبالو زرشک 400 میلی لیتر,"مصرف روزانه خواص: سرشار از ویتامین A / B / C / B1 / B2 آهن, کلسیم, پتاسیم, روی, فسفر, مس, منیزیم, امگا 3, امگا 6, ضد سرطان, آنتی اکسیدان، مفید برای روماتیسم, مفید برای قلب, بهبود خارش پوستی, پاکسازی خون و کبد, ضد التهاب, کاهش کلسترول",100,0,95,0,1,0,,5,0,0,,0
909446811,377222647,20572859,"",آب پرتقال کرفس 800 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،E ،B6 ،B12 ،D آنتی اکسیدان، کمک به کاهش وزن، کمک به درمان سرماخوردگی، پاکسازی بدن، تقویت سیستم ایمنی بدن، تنظیم فشار و قند خون، چربی سوز، مسکن، پاکسازی ریه	,100,0,95,0,1,0,,5,0,0,,0
909446810,377222647,20572858,"",آب پرتقال کرفس 400 میلی لیتر,مصرف روزانه، خواص: سرشار از ویتامین A ،C ،E ،B6 ،B12 ،D آنتی اکسیدان، کمک به کاهش وزن، کمک به درمان سرماخوردگی، پاکسازی بدن، تقویت سیستم ایمنی بدن، تنظیم فشار و قند خون، چربی سوز، مسکن، پاکسازی ریه	,100,0,95,0,1,0,,5,0,0,,0
909446809,377222647,20572857,"",آب پرتقال هویج 800 میلی لیتر,ترکیب آب پرتقال طبیعی و آب هویج طبیعی,100,0,95,0,1,0,,5,0,0,,0
909446808,377222647,20572856,"",آب پرتقال هویج 400 میلی لیتر,ترکیب آب پرتقال طبیعی و آب هویج طبیعی,100,0,95,0,1,0,,5,0,0,,0
909446807,377222647,20572855,"", آب کرفس هویج 800 میلی لیتر,مناسب مصرف روزانه، سرشار از ویتامین های: B1، B9، B2، K، C، A، E، B، کلسیم، آهن، سدیم، منیزیم، روی، مس، فسفر، فیبر، پتاسیم، منگنز، مفید برای درمان سرما خوردگی، تقویت حافظه، تنظیم فشار خون، تنظیم قند خون، کمک به میگرن، ادرار آور، کاهش سرفه، کاهش کلسترول,100,0,95,0,1,0,,5,0,0,,0
