id,current_user_id,app_id,app_version,device_type,udid,platform,created_at,updated_at,token,store,adjust_id,google_ad_id
185820608,,3,5.1.0.4,M2102J20SG,492657d53d37e0f0,ANDROID,2023-12-19 01:05:32,2023-12-19 01:05:32,ct2Qdp3-Q-uZsrsAoxBo6a:APA91bEKqvWGLj5lAnTSSo7aXAcugx56e4Quk4zB8ekpf4-tvhd7MX5UrdKIyYfFBq4tVOnCfWXwwvkhM8E9Kcvq9Csz7gf6IJkR-5llbHHTvEzwsdrr0CWdtun26nBKgCQBOD29EdXB,Myket,,
185820607,10711224,7,4.0.1.23,2107113SG,932c48d7b6a03227,ANDROID,2023-12-19 01:05:32,2023-12-19 01:06:53,ergvTAaiT-WF2KaSVZ0TK4:APA91bFkTX30c848i6-uQ_ekhs6Xne7HM7ePrbkdk3b95DDQMbKHWVE0awvbTDhgFi2DMwCGFwe29xnTp10S7pDzZyC36y6Q1hiTZck_5frisF4F5y5tobZm2lLmR52gpyl3oN-dy-hA,Bazzar,,
185820606,18680331,7,4.0.1.23,SM-J530F,b7e9cbc31badb54c,ANDROID,2023-12-19 01:05:29,2023-12-19 01:05:32,eQeFIhg_TFayIuShgt_RE2:APA91bGI73Hdt977nqztGDhtDfjFL8n6SNXJpbWesXqOKMCRUxbJwFg9DiMhsVG6LURqG32JsogkkY1OWJlGj3SXQUVPcz-P2JKJMQ2MAXAC3BK5-YznU8D9wd834F_AEFTqZ3pcax2E,Bazzar,,
185820605,18478433,3,5.6.6,SUPERAPP,8d661942-c22b-4c6c-ae40-409132aa7c97,SUPERAPP,2023-12-19 01:05:25,2023-12-19 01:05:25,,Bazzar,,
185820604,14855088,3,5.6.6,SUPERAPP,8dcb2a7a-8286-4340-bc8b-1baf790cc694,SUPERAPP,2023-12-19 01:05:24,2023-12-19 01:05:24,,Bazzar,,
185820603,4306230,7,4.0.1.23,FNE-NX9,14f01939ee25887a,ANDROID,2023-12-19 01:05:22,2023-12-19 01:06:20,emKv6rWeU-1aLK8pjFCobp:APA91bHvUhQwhS_-GivS8q0QDmDpb9EI-WtrePQOlbrZu7qvQkMtL7up3KtCaogUn55N8NtjiNRKd1ISkrZza36BX_cG2G_IA0N8fBPmqG2oQQQBXz4fcEMGBmZk1Lzg56mq5sfx3eL8,Bazzar,,
185820602,11750946,7,4.0.1.23,VTS-PWA-Android,301ec30eeac40aaf,ANDROID,2023-12-19 01:05:21,2023-12-19 01:05:21,dVdEv5S9FyuNLpX0_7FpNo:APA91bFPF3-hRrVTnu2G3uDRdkIXANKZzJ5TP7ntVxCgORTNG8wbPBjb6Sc8btteAgV3OPGjuwDGVSISRWrDNLGCkCkNM3K1OLawLEUwNN7Tz2KRAWYvLw-E9wQ0LYyKT9Fvvxp-D642,Bazzar,,
185820601,18713637,3,8.1.1,WEBSITE,d916d7c1-1d06-4a26-a139-050eab5d5f78,WEBSITE,2023-12-19 01:05:20,2023-12-19 01:05:20,,Bazzar,,
185820600,11709392,3,5.6.6,SUPERAPP,b959c6a2-1b4e-4af1-a9e1-2b8fd1c3e55b,SUPERAPP,2023-12-19 01:05:20,2023-12-19 01:05:20,,Bazzar,,
185820599,2753146,7,4.0.1.23,SM-A217F,19547148dece69ec,ANDROID,2023-12-19 01:05:19,2023-12-19 01:05:21,eehaAks87zcxMa2TpqmhaS:APA91bHM2sLrU3iaJ9eWvngadH7NoPoIA7FZW3m9fPT0U5SU45J8S6l-UpSmS9SiN9cKk2bWiu9hba9vAWmOWYqwxn9QfezJ--wIkNXZy6P7mGg-zLZo7KrfpgL1pMXlRkpWRutTQ-Me,Bazzar,,
185820598,9556204,7,4.0.1.23,VTS-PWA-Android,cfada254bfef9dca,ANDROID,2023-12-19 01:05:16,2023-12-19 01:05:16,epPcMHHoQamo1LDmGCxnPr:APA91bHZOfn6rX7hk6QOZse-eKySLqcmU3JSQL6KR5bqjdqoEu8ZOk-nb-45wTFycrKQoxnkBRJAr3gOYhw7mqj9X3psCGS8-dyp0pkqFFj5L8Az9t9oOjuUaYUZUxecdMz3q1G2wgMd,Bazzar,,
185820597,21777676,3,5.6.6,SUPERAPP,6a3d2130-a200-46bd-9a47-a4f4e4b259cb,SUPERAPP,2023-12-19 01:05:14,2023-12-19 01:05:14,,Bazzar,,
185820596,19401708,7,4.0.1.23,VTS-PWA-Android,11cbd8371351b979,ANDROID,2023-12-19 01:05:12,2023-12-19 01:12:51,fv6vJ2ggNC0qWqOF2ZaPQS:APA91bFndc5qjSPYqCjfqsy-Are5HmTt-YzWe7Hq8Oh7ndnZWppTexnYWNCuuNzmx0cxzBh4GiOtj4ZylpoD8A39kG9UpSUlrGyBmmIfMyNmEVKeZemBeu4yzooNG_ka5WkaWQeelPr7,Bazzar,,
185820595,795462,3,5.6.6,SUPERAPP,a2aee60f-1f35-4ec9-828b-2c3775562ea6,SUPERAPP,2023-12-19 01:05:06,2023-12-19 01:05:06,,Bazzar,,
185820594,18593116,7,4.0.1.23,SM-A736B,edc82094c3de1f53,ANDROID,2023-12-19 01:05:04,2023-12-19 01:05:06,dCgd0G5CRrWwzRYqaXvaN7:APA91bEd-rAqT1M9ZnOLcBuGFyPDYnmwRY8tIBid8h7RHsMMpoKylJRaX8ce57Y227DcHneSSjeFwDVUJU0SHHSFEJWPSYwuXBB5M05sAmNxSXyJo31KiGrnuJFvHBEbdXVNk7GM6hLy,Bazzar,,
185820593,12361096,3,5.6.6,AP,3b4f1f3a-7e0c-4b06-9820-3f7dc98a6281,AP,2023-12-19 01:05:04,2023-12-19 01:05:04,,Bazzar,,
185820592,9628073,3,4.9.0,SUPERAPP,9d107bd5-f04e-4dc5-8299-f63b3b16c6fe,SUPERAPP,2023-12-19 01:05:01,2023-12-19 01:05:49,,Bazzar,,
185820591,7873786,7,4.0.1.23,SM-A515F,9000752373bce1e5,ANDROID,2023-12-19 01:05:00,2023-12-19 01:06:12,fOngdrqf0bihLsS1qcGf7x:APA91bEUxK2VAGsoPNCJsXMiZvujZVtlY3BLQsGV87JdktUK4POEHLOiV9rPvjROKgwKchJCChfoWhC1IsgruSBRXpEJmuSzUkEO7oC_BE9bUrGlZtwB07a3ufYSTzsyuxnCRYP1LGoj,Bazzar,,
185820590,19627631,3,5.6.6,SUPERAPP,73220fbf-d6e4-431d-9292-8d372a5abebb,SUPERAPP,2023-12-19 01:05:00,2023-12-19 01:05:00,,Bazzar,,
185820589,20088787,3,8.1.1,WEBSITE,3d84022e-54af-46a0-94d4-bc2706351ba0,WEBSITE,2023-12-19 01:05:00,2023-12-19 01:05:00,,Bazzar,,
185820588,5400080,3,6.0.0,PWA,12eb5f4b-6fd3-47c1-8511-e1b1f8797e5c,PWA,2023-12-19 01:04:57,2023-12-19 01:04:57,,Bazzar,,
185820587,1551949,7,4.0.1.23,SM-A325F,72623428b8cfc124,ANDROID,2023-12-19 01:04:57,2023-12-19 01:05:45,fwv9-JvcnhKQZQMhx079W-:APA91bH8PruE5QwztVLk_sBdhigm5DJGuKGIwcJPwAtrbHMa6Z3bm-Sk_KRV4O3nBlB0izRs6coE309W2W4uB4S5IpZLCKOLh5-v5-BeLgO3ax0HLREfaH7lqkYTrkOcHiWmPKUW_dTi,Bazzar,,
185820586,14503343,3,5.6.6,SUPERAPP,2a138df1-7646-407a-a0de-567eb6910fae,SUPERAPP,2023-12-19 01:04:56,2023-12-19 01:04:56,,Bazzar,,
185820585,9847406,7,4.0.1.23,SM-A315F,97a36226c8b9da18,ANDROID,2023-12-19 01:04:56,2023-12-19 01:05:07,cqOidbra7TFdaFJYW5ELrA:APA91bGbyEnNSa3VTdkERFTRwqj8l5d3Nrt0ESwYbwThqkMe2DoH21JEuMrc-2T4FIFXATbfy2W73CBwoI9OZerjafNWUpll_b6Y3phV_b6BZLvGHziJIUJ5eukMfjI_paQu0Itesi_l,Bazzar,,
185820584,8836254,7,4.0.1.23,VTS-PWA-Android,baefa6b446f83c35,ANDROID,2023-12-19 01:04:55,2023-12-19 01:04:55,czoIh6WVk2DPIBE25fQxkC:APA91bHF9FxOp_ivBNX8_H6Iym1hxLnKF6jojUa5tGVZxkF-tQEyxynpWQ3gPtA8Lp7yQ7GsZ_xZKXmp4n6Yikyf9cQEFk3KIlpm_oPymRNSjbLBgUXxoVqRUM7dnwhgOjW_9AS6xTSB,Bazzar,,
185820583,1548249,3,5.6.6,SUPERAPP,9ceff384-bb75-4c9a-b90e-7ad49aa0d608,SUPERAPP,2023-12-19 01:04:49,2023-12-19 01:04:49,,Bazzar,,
185820582,12088263,7,4.0.1.23,SM-A305F,c1a13e192a528c62,ANDROID,2023-12-19 01:04:48,2023-12-19 01:10:50,cBQAGYKOq-_ds5q3PP7jof:APA91bEiUYp6lUxC-Oij8KYlp5EC1TZj-qbNbG0jMTM7nPi01Kx60v8tT44TbFusDg-mdZb21m2I95Ararn_2lRaqk4QiLLohJqIzUgwoUPi-x8jWyn6v-mtVbHWvMbOIhM4tsc003Pj,Bazzar,,
185820581,12845368,7,4.0.1.23,SM-A515F,aa3853e337e8dbba,ANDROID,2023-12-19 01:04:46,2023-12-19 01:04:48,cka-b0g2SEiY2hPc1FFK7i:APA91bFYW-6Rw8eBSeQMP-X1nx0W4WJ2SXu02NtMpZQU-LnnYPaTONUopYw-Eyeb05L5RnOEVTeiz1c5DdpoR6nYsrmFYAkoH5oHvd5Xxz-Y0cYwxvA_W9A9F0P8APnz_JB9-kcS5tEJ,Bazzar,,
185820580,,7,4.0.1.23,VTS-PWA-Android,3cd4fed1845d0348,ANDROID,2023-12-19 01:04:46,2023-12-19 01:21:33,d65UC979ScjBT3bgXuCYL4:APA91bGzbSymFgnuq5b9ingU-SbKUK4OU6wRRlEVJ1neApnajyJwysLiWhXJePG2HbWgNeMedaS1UoJvthHjKZcqZsT7-eiVffH2kZwfoJshQoEURS_MzZbAk2iM8lZ-NbxjQt-Gx12m,Bazzar,,
185820579,12437106,3,5.6.6,PWA,c0cad1e0-d858-4e49-a3a7-dc23c4608ba1,PWA,2023-12-19 01:04:46,2023-12-19 01:04:46,,Bazzar,,
185820578,12916177,3,5.6.6,PWA,2aea917b-b7f3-4a2f-a839-917dc5733f4d,PWA,2023-12-19 01:04:45,2023-12-19 01:04:45,,Bazzar,,
185820577,4470557,7,4.0.1.23,SM-G950F,968d468930587728,ANDROID,2023-12-19 01:04:42,2023-12-19 01:07:35,fas-Ix2xQAGxtev89cu49G:APA91bECGc973YUdQtizqQyTv2iVXViu7-crZwIhxoKmDhsTZS8vxyIIOYtIhVejuECyC95amHHE8D3lFH-vP83xtJYXp6RDyPd-3DGcGjxnzpK5qweupbU4X9tEU1FVKpiwYZkCITCf,Bazzar,,
185820576,7204693,7,4.0.1.23,VTS-PWA-Android,a22273c5331c6a40,ANDROID,2023-12-19 01:04:42,2023-12-19 01:04:42,eCAfsmZuCUV5RNxL86Le2V:APA91bEgzO-vwmERlV8qlrzpI_aSbBGuZA8GJVnQF7b5GHbmuGrKwW_9FF-rZCYfbOGTWq40L5OCWRfovlzvMeUB-O6muFfDgCDueKuuvDetT7rdKjgAk_Eb_GjjUbBCe7LmIZZbraBO,Bazzar,,
185820575,21771463,3,5.6.6,PWA,f3469ba5-4499-4ccf-91d5-28454214f73f,PWA,2023-12-19 01:04:40,2023-12-19 01:04:40,,Bazzar,,
185820574,21666805,7,4.0.1.23,VTS-PWA-Android,787bea0c7aebf6eb,ANDROID,2023-12-19 01:04:37,2023-12-19 01:04:37,c1QmOrG-6MXAZH1kxf0YvE:APA91bEm_f0ZIEx8wng6QEOHFi41hHFBdXjoY0oNxQRt2u9qSo1sndHMJloFku4eeqookExd1jXQZGfdP8Uh_7A-frWobfbKBd_LgQiOlH6BKnXPXmWqbKUL9LsFBOSbZNPlTQYasfqw,Bazzar,,
185820573,13779450,7,4.0.1.23,VTS-PWA-Android,4f329e00e5e0890c,ANDROID,2023-12-19 01:04:36,2023-12-19 01:04:36,e8xROTSlTPKbrHpPzdLM1Y:APA91bHVqectTeRlZbK1mE_ya5Xj-a_4sJb4W07UoqZLWHjAMXdPI34SLXMdAWxWo6tRcgHqO8eIJvHUuoZOCm9wsL9qlGZJQ6gnweSe5r2Yrg3DIwxqt72GW4GgIn9-7CSNWW7kASCr,Bazzar,,
185820572,3913930,7,4.0.1.23,SM-N970F,973f4a05c17808c2,ANDROID,2023-12-19 01:04:35,2023-12-19 01:05:07,cxaw8sMeSQSEe5BCCkF8HR:APA91bGAqKoeACthXsNLGjV0kdHAvSOsRa2m8pLX7mDw0P7J13MHvzax6dQxZSBSborY9bDAJSwjmUiXJ2fg4W0jEyJnsxl06RlmfD9CKDsmsRjayR7G1J-XIqu8nsaDucbwk3xwYOpP,Bazzar,,
185820571,18597989,3,5.6.6,SUPERAPP,f415529f-dd2c-489d-ba2c-84862c4288d2,SUPERAPP,2023-12-19 01:04:34,2023-12-19 01:04:34,,Bazzar,,
185820570,16982438,7,4.0.1.23,VTS-PWA-Android,0bc85bd7b3f72bd5,ANDROID,2023-12-19 01:04:34,2023-12-19 01:04:34,eqHyK9KkTiCUurmMeBb79I:APA91bESVClmXysyovsQMl3BcTMGBQ3WxOOg8JkA3yHSWTJ8P0nwqJI03yfT4SiaIW0LSDvt5VokoqiPOd43kylmoz-p40-iY62GdjYBdMZC0T2jvJHqbuRnCMWYOz8hCKdVlzN-bJ6K,Bazzar,,
185820569,6987285,3,5.6.6,SUPERAPP,966aa76c-79c6-4d06-863f-b3d3206f6392,SUPERAPP,2023-12-19 01:04:30,2023-12-19 01:04:30,,Bazzar,,
185820568,5133927,3,5.6.6,SUPERAPP,d7a013e8-1fc9-45c1-949a-7433df67fe89,SUPERAPP,2023-12-19 01:04:30,2023-12-19 01:04:30,,Bazzar,,
185820567,14514998,7,4.0.1.23,VTS-PWA-Android,2146311938ff8fc6,ANDROID,2023-12-19 01:04:30,2023-12-19 01:04:30,fp5oTLImRPyEIno11xmMKn:APA91bGSykyj5LNSjtu9nFjrXG9PKYtELCoMJ1Q8YAtfmovL1dsl4I6fBvje_dOmlmAh0iZc1qqZ7kR0pwRiE3j6y4VKjUbenUBeWbE4rX7s8cYHcNt5DNQSejccLjEbwzPHT73oaHx4,Bazzar,,
185820566,7123430,3,5.6.6,PSA,b1e7dd61-64d3-41cf-82e9-ffa70bad0cd3,PSA,2023-12-19 01:04:28,2023-12-19 01:04:28,,Bazzar,,
185820565,16650565,3,5.6.6,SUPERAPP,1474fee0-55e7-44ef-991f-2719ad186de2,SUPERAPP,2023-12-19 01:04:26,2023-12-19 01:04:26,,Bazzar,,
185820564,19787672,7,4.0.1.23,VTS-PWA-Android,23860d8f658c0999,ANDROID,2023-12-19 01:04:25,2023-12-19 01:04:25,fsN0gW4JTmSarzNvB9CcIB:APA91bFyAv9aMkkNP7r0IY8it2lr5rw2-fT9A1JCpbqVqJhylZdi4e28nIcZj8sWpHGRMwWnWw2ynBR1dD1vTi344FHa-P4ZxtDtF6IZUqnQWMit-iRuoro90hmCCIvCy8MyiQoGuQoE,Bazzar,,
185820563,21764400,7,4.0.1.23,VTS-PWA-Android,d1f8684e7b1d8ab9,ANDROID,2023-12-19 01:04:19,2023-12-19 01:04:19,fK5ghzXtUTmb7D28pp3HDa:APA91bEAwx7CaSfg0xcvvULypjbhieSvYWfTWIhCm_aPF5abDNWCg9tzjnhOMiwFjMhBdUNxBHDrjf2NWGNDSUKxQCD5tEv43UZF8Ra_DvkHx0ipyVLr740p4TPurhyyXn0wQdRjuHyY,Bazzar,,
185820562,20260448,3,5.6.6,IRANCELL,1275f18e-609c-46ec-8c39-88987a93ef45,IRANCELL,2023-12-19 01:04:19,2023-12-19 01:04:19,,Bazzar,,
185820561,21135037,7,4.0.1.23,VTS-PWA-Android,fe5905aecae3c70f,ANDROID,2023-12-19 01:04:18,2023-12-19 01:04:18,fM_hrtaQQLOoBB3v7qV9MR:APA91bHpyrUvZwF_3LvyjeCQX0Xr6Z9yku60xskRhWOm77Ov0DVM1ZuwWyaTbAlt9HAnIa1o4FApDiV8BiRyH576xjn2FOhOHWaO3rIjH-Gaqo7c630WxCRBby3evB_SG3-BaqemNLuX,Bazzar,,
185820560,1382061,3,5.6.6,SUPERAPP,3cdfba15-b9ab-4d02-9ae9-7d4c5980266f,SUPERAPP,2023-12-19 01:04:18,2023-12-19 01:04:18,,Bazzar,,
185820559,20260932,7,4.0.1.23,VTS-PWA-Android,fb29c93c6de9af1e,ANDROID,2023-12-19 01:04:17,2023-12-19 01:04:17,ehUJVvS-zVPuwVSFaIDpgq:APA91bG98WHxHuvLcfQtOSgOWCRJBYqKNyFVQs3IWxx_13OvkcCYkvwgIWw2Tg9YRqsowWXIpi41bmvnaUpVdCxr37LX3u3WkwRWC_V7IPZq61bJ39DiBu-VKG47rTXO2VS07r-wH9Ez,Bazzar,,
185820558,19828532,3,5.6.6,AP,a41a87d8-3ada-4158-b39f-d01ead718b71,AP,2023-12-19 01:04:17,2023-12-19 01:04:17,,Bazzar,,
185820557,13689094,3,5.6.6,AP,7da37a8f-7855-43b5-8ce7-31ec2cc2890d,AP,2023-12-19 01:04:16,2023-12-19 01:04:16,,Bazzar,,
185820556,11368158,7,4.0.1.23,SM-A346E,d810a86a5ce5c18e,ANDROID,2023-12-19 01:04:15,2023-12-19 01:07:29,fybYnQzEQirMft6UpJ4ivZ:APA91bEv__zfGC7g0KkVl2KHmbDMjks8-xx7HKg2Ja1l9GPOsRPbvd8xkZo7kuxtR6W7R8rTm16x7ME1vrIuFYJkyTRPnDRkG2B7-qdRChVHPBpQ6oshHTSDCvkZbWgyfGqcHE096U-Q,Bazzar,,
185820555,19265062,3,5.6.6,PWA,847ea64d-65c2-474f-927d-0846b891f508,PWA,2023-12-19 01:04:11,2023-12-19 01:04:11,,Bazzar,,
185820554,8083563,3,5.6.6,SUPERAPP,38f0bc3b-50b9-42f6-836a-189578702d92,SUPERAPP,2023-12-19 01:04:11,2023-12-19 01:04:11,,Bazzar,,
185820553,18102092,7,4.0.1.23,SM-A546E,af8544de1628d97b,ANDROID,2023-12-19 01:04:07,2023-12-19 01:04:08,dUSfDvxFR7KYYT_jTGO6ed:APA91bHH9_OTY1VJiVPN5EdTCAG_RWkDeGXF0tY1CP34Cd9EOQKlaxJaJiANfIfgrIzV5Zuf3h38DBPSlwWivdAVUScXM97NkfFOftseHkPEtMRDwJGKcLWaKTchJAOQibPse6WlcNDN,Bazzar,,
185820552,11136730,3,5.6.6,SUPERAPP,61951b70-d225-420e-89e1-3849e442af09,SUPERAPP,2023-12-19 01:04:06,2023-12-19 01:04:06,,Bazzar,,
185820551,6564484,7,4.0.1.23,VTS-PWA-Android,f8473ddcca21b0ce,ANDROID,2023-12-19 01:04:03,2023-12-19 01:08:07,cRpTo-NISwm2qdmlSLwHt5:APA91bH0OTEUzzkEYn7BNOlpT1G4piIDwbFBmqlm0yfmFDdYyjwS-2ITvrJjMc_UM6HL2SLXPXCtCL6eGVX-dlGgFJDP_KCoW-n_b8zIHdr01ey0uMr9DoG9bHPIqAbGr06b5j8VfOvV,Bazzar,,
185820550,15897008,3,5.6.6,SUPERAPP,498fc144-3c34-4aae-87bd-cc1bec52dffb,SUPERAPP,2023-12-19 01:04:02,2023-12-19 01:04:02,,Bazzar,,
185820549,1008006,3,5.6.6,APWA,eb2c7ab5-272b-40ac-9e53-e1f4dfce93c3,APWA,2023-12-19 01:04:02,2023-12-19 01:04:02,,Bazzar,,
185820548,11136730,3,5.6.6,SUPERAPP,80aa5de0-13ee-4f86-a81e-d7653fb0798c,SUPERAPP,2023-12-19 01:04:01,2023-12-19 01:04:01,,Bazzar,,
185820547,3562980,7,4.0.1.23,2109119DG,af4e14666ac0dacd,ANDROID,2023-12-19 01:04:00,2023-12-19 01:05:52,f3cra2tbw0nfEQuOFzVemR:APA91bF97614dZYF_q_sAO47DYnURNvg1HEOcIsRFSPotI0M1X40pZpu22iFx62ZEcLeUgkripgTijrCbD3IvVOvS2WJaNmmL7JQjbnyf-BBGvPnbpV5GZ_SDA-QR5L5v5pgYOHusaA4,Bazzar,,
185820546,13743989,7,4.0.1.23,VTS-PWA-Android,2e8bdf7f3263af85,ANDROID,2023-12-19 01:03:59,2023-12-19 01:03:59,dlVz8u8KXL_zwlJRFc7P-Z:APA91bHM11HRqFzBCa0dVO31Q1_buyIHScRHLSX4yWdDS6IY7CW-wxIHOolIiQx3La4zVJjKHv3KylohOgwxEK1wzKvT7rHnZ_ogPRo9eQf8cP6F5eBIudnmDlLv4UFRBsjasOnmhcnG,Bazzar,,
185820545,20406808,7,4.0.1.23,SM-A105F,1cb2127436c4454b,ANDROID,2023-12-19 01:03:55,2023-12-19 01:05:56,cRDwOoXcJesCFLsbyRxxsR:APA91bEqKR-X2Q7yaV9DU1OMC2hvSiIuslC_dPO3B1KDAhUofO0sjYOctVVizr1DbLyzVdwf0SPnoM-8Fd6d6Ej5_Liyd8vo0M3WzOsfT9KHZ-fZk3D5IQTlBmw5d31RiClxwus2bF6g,Bazzar,,
185820544,4306230,7,4.0.1.23,FNE-NX9,14f01939ee25887a,ANDROID,2023-12-19 01:03:55,2023-12-19 01:04:00,emKv6rWeU-1aLK8pjFCobp:APA91bHvUhQwhS_-GivS8q0QDmDpb9EI-WtrePQOlbrZu7qvQkMtL7up3KtCaogUn55N8NtjiNRKd1ISkrZza36BX_cG2G_IA0N8fBPmqG2oQQQBXz4fcEMGBmZk1Lzg56mq5sfx3eL8,Bazzar,,
185820543,18597989,3,5.6.6,SUPERAPP,1adba9d4-a3cf-4f4e-bf91-0daf7beb0f38,SUPERAPP,2023-12-19 01:03:54,2023-12-19 01:03:54,,Bazzar,,
185820542,9828197,7,4.0.1.23,2310FPCA4G,4efc05a340750fcf,ANDROID,2023-12-19 01:03:53,2023-12-19 01:04:56,dHw9_XlYRp2Pxh9u51yGpR:APA91bErp5A9R1FR1JY-g1wDOboSsh5YTSukrnip0PWFkHuvp3W2GgCO4k6zY2_6HWf9ohhS7k3GbqlRa290d9TVrlnQ0MIUUudSqe418hQnXafqtGWo3rJ3GHaHw8KpEsJlOSO7x75y,Bazzar,,
185820541,1159555,3,5.6.6,SUPERAPP,22a6c26f-351b-4273-8613-b828f281be78,SUPERAPP,2023-12-19 01:03:51,2023-12-19 01:03:51,,Bazzar,,
185820540,,7,4.0.1.23,VTS-PWA-Android,547425eb52315cae,ANDROID,2023-12-19 01:03:50,2023-12-19 01:03:50,,Bazzar,,
185820539,19532614,3,5.6.6,SUPERAPP,0af7d171-169d-4068-b2c1-f4e1c3c78dd7,SUPERAPP,2023-12-19 01:03:50,2023-12-19 01:03:50,,Bazzar,,
185820538,6137586,3,5.6.6,AP,3bbf4399-d787-4925-a9af-98538e686da1,AP,2023-12-19 01:03:50,2023-12-19 01:03:50,,Bazzar,,
185820537,10134660,3,5.6.6,SUPERAPP,663d13a3-8cd1-4ce9-8d15-8062e6fcd9dd,SUPERAPP,2023-12-19 01:03:47,2023-12-19 01:03:47,,Bazzar,,
185820536,4996410,3,4.9.0,SUPERAPP,7950132a-03c7-4bb3-8da1-b2a65a630568,SUPERAPP,2023-12-19 01:03:46,2023-12-19 01:13:29,,Bazzar,,
185820535,6079874,7,4.0.1.23,VTS-PWA-Android,17dea798770b91f9,ANDROID,2023-12-19 01:03:45,2023-12-19 01:03:45,dJqlX8_KQ4u_uPFx_-uIcU:APA91bFDz6vYNWeBCMSUCqfeMmnsQ7q_lNSzGH03JRh-LNaLUsa03GiZ32SUOUG1liAzwJjmDrkYDYbIod9Go6cdxeBfdv4Qp30SknG3CXqgDF6HiZULkjCzM1dBw6GLtCDUoWcAq8_s,Bazzar,,
185820534,15259909,7,4.0.1.23,BG2-U01,a2bbb278303c2440,ANDROID,2023-12-19 01:03:45,2023-12-19 01:04:38,dMWiUS0lTqqUiG0ClxTOUu:APA91bFkyoFY6kOSUFSKLQudTiS5NaklxXUgefyhM3fIrM9aGZl8xWqVH4tBu2an4kM-m_RuErlmCiE533MqLoNzqgODyzrzovk5N4yy54ze6YL0sxagypSmt8D9XkH9a554aPSnUt91,Bazzar,,
185820533,15972029,7,4.0.1.23,VTS-PWA-Android,7336211fea5c7976,ANDROID,2023-12-19 01:03:43,2023-12-19 01:03:43,fqJuD3HioK_RzlIUj0AxAu:APA91bHbkeRskHTMPf5THr87STbQ8eJJ_kxfdzYwiPgFoylhkR1ru96d8-2pSwiwfTl8LvUFjEZsFK_j41QXBjT3sbOb0Es40xXVbGGs1A9LB0BSpc55nRvbIEXlgYcs4L4t4Qo4bvmj,Bazzar,,
185820532,11750625,7,4.0.1.23,VTS-PWA-Android,6e689c999c623fa1,ANDROID,2023-12-19 01:03:42,2023-12-19 01:03:42,cnQR-IHZQCqar6pqenlcx8:APA91bFUVBfmM-VCJD0xqCLczzD-YvzIX-u4l_eKQIiPORYbUQEaouOu-UhNbsj3f59Ic6onbEwm3RqLpXr86kCKiVNamrEkXxdebz2nUiIgs6-ITjVoBoh7YsbpfqnBqsH_a_PfdSwp,Bazzar,,
185820531,11834175,3,5.6.6,SUPERAPP,9affe6e3-8cf5-4401-946a-5b578aa06f40,SUPERAPP,2023-12-19 01:03:42,2023-12-19 01:03:42,,Bazzar,,
185820530,21615504,3,5.6.6,IRANCELL,fa2de241-3359-4a06-8bcb-93846adb46ac,IRANCELL,2023-12-19 01:03:40,2023-12-19 01:03:40,,Bazzar,,
185820529,1361907,3,5.6.6,PWA,ba32b724-3310-4622-a153-7d49d0a2722f,PWA,2023-12-19 01:03:38,2023-12-19 01:03:38,,Bazzar,,
185820528,10674497,3,5.6.6,SUPERAPP,9e56cd9e-6613-45b9-908f-b059b3457055,SUPERAPP,2023-12-19 01:03:36,2023-12-19 01:03:36,,Bazzar,,
185820527,13259126,3,5.6.6,SUPERAPP,98137bad-2288-4285-a3ad-81cdbe5b8f9c,SUPERAPP,2023-12-19 01:03:32,2023-12-19 01:03:32,,Bazzar,,
185820526,9883551,3,5.6.6,PWA,3ff9a0f4-25f4-443f-9884-11f3f1e818f1,PWA,2023-12-19 01:03:32,2023-12-19 01:03:32,,Bazzar,,
185820525,4890749,7,4.0.1.23,VTS-PWA-Android,4b56f5cba49ed034,ANDROID,2023-12-19 01:03:31,2023-12-19 01:03:31,cYRcwogsR82Xk8FPVPMde6:APA91bGN3S6Xa93kUjQUnE77X5JOo0Wna9vXy5F45eDq0OfiCT7LqzQWsRLAGeHT_KQi9WPt3hymhYFQoFm3JQqN43kOardWerS1pDSNqeJD9Mp7NtBt6yyIkiCwUr7ZFmuPG5SZN0pw,Bazzar,,
185820524,11303245,7,4.0.1.23,SM-A125F,9657c5125f0baec9,ANDROID,2023-12-19 01:03:29,2023-12-19 01:04:19,ch20LRlcSs6YNBE_yQwll7:APA91bE6ZY5Nwfl3GysVLGoUtMsBD6FLei_oANqosD7gac_3QpzqMbIfUP-GCclCILm7tA5Q3tfd-gdeiVJJN9YF7bM6pX3yzYvNNJvikUOnu2HnCOzJ_jvK30wp8AfvYPRnDBHNfVX7,Bazzar,,
185820523,16987195,3,5.6.6,SUPERAPP,f0f3a596-bf20-4620-bb39-cd8b598649d6,SUPERAPP,2023-12-19 01:03:29,2023-12-19 01:03:30,,Bazzar,,
185820522,21196301,7,4.0.1.23,SM-A145P,d49a4d7259d4f289,ANDROID,2023-12-19 01:03:29,2023-12-19 01:03:30,e-ivyBkkI4ShYlLJto5tp4:APA91bGoZabaupJls-V2VrQtPK5-jGkgcpajNAM-g1QL3_R0cBbNb1bb2FbYdNUvGnffX-0jCSBsIJMMfSHyL4aEuD0yCyTy87NwTmkWkg5Kj23Bh0UpEaRD8TMnvrdQMZ3QPPc7B_GS,Bazzar,,
