id,app_id,app_version,app_name,store,tracker,tracker_name,is_organic,click_referrer,adjust_created_at,installed_at,created_at,ad_id,idfa,android_id,push_token,conversion_duration,gps_adid,match_type,random_user_id,last_tracker_name,uninstalled_at,country_subdivision,city
7375533,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366388,1624366388,2021-06-22 17:23:41,aa18e00c3ba0b2c04dbbc8ef196e2b12,,5cde5aaa-c33b-4349-9405-45db2941d40d,e-TzQ6CbJjE:APA91bGkKKE5oZH5E2tmZNSfj08KDzcWjlB2db_ADPsHY2e2qVm1U_Uxxv97POUxqG7ADtDyOusQ3VqFLdlgi1D-_ULCpzyeKtZ09lTB_jtX3x7Wx1WreNZFYfiDkVYb5bhQrdsnMBXE,,5cde5aaa-c33b-4349-9405-45db2941d40d,,,,,,
7375532,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366387,1624366383,2021-06-22 17:23:39,9b61c80d4e874d19e2537f1563e4c2a9,,79271650-374a-4550-ae1d-892a63f4e844,eCjWm-mjN-o:APA91bE9qVylRubRykNsUmlLdIihiT7bdhdI-GKc-Lnj2QtIPc5vL0zQkV5yQvjs7nV8Z4-yooOhhOFujxWsam98waGQn1H2wXFeq6OAxlN9HqCZ8hOPomGbrwTmYkdcaT-QU0bMyTrR,,79271650-374a-4550-ae1d-892a63f4e844,,,,,,
7375531,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366377,1624366376,2021-06-22 17:23:30,4f8eb7bebc187e4cd876655b69c69bd4,,db8b3dde-c8d3-4a43-9a01-c29d8764b31e,fxouz98Dg6U:APA91bGGiBOboZEAXr4xtGXGx9PD0bVHKwHlWu68E3dPzEw0YXLD8l6CiKnx_BKvRIwG0QMNEvIJreeEVCB4hBjHSGiYK93uH2_XETbbyjnQav3684fq5PomSRZzswUXQ-rNpq0eOufo,,db8b3dde-c8d3-4a43-9a01-c29d8764b31e,,,,,,
7375530,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624367397,1624366362,2021-06-22 17:23:18,5fd08b8c007b892102d22e2d83f2c773,,08e89799-eb20-41e0-8ba2-868884fa0e29,cKBh_e8QMik:APA91bHdTEg5Xmn0Vv-2DOAy6F4XxLMZ6VBwGt5kbrcGKxYWnrEnCiGEWkOd5yYeRabD3SFTKFJkEUwaefCsh6pJhTn4WSI0zSYiGrgtoTpKncSB_fVMmy3faUEXNR62c3vmDls0ZR03,,08e89799-eb20-41e0-8ba2-868884fa0e29,,,,,,
7375529,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366832,1624366344,2021-06-22 17:23:00,4bca8d7d8e94b7fe3161d7ca385de739,,e491930f-b59e-4fe5-941d-eb04ebb02333,flPCYtyTOck:APA91bED8UN_FqU1W6ubZ7yhQBYUraQBLrgEUPcav7eL5wJjEYFqz0KntRNakKOyTFysm8dJFpbEHZA6ob9BiDt98_3teYWTrkkjWvlIpzBKp_ClCfQS1pHrKNXodm_rdP7DKOb0TM00,,e491930f-b59e-4fe5-941d-eb04ebb02333,,,,,,
7375528,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366339,1624366337,2021-06-22 17:22:50,4e3ce4c45397d549655bfb37857d0e1e,,5dede1b6-9a43-40a0-baef-e63f9f128e1b,cXEd62dVIBM:APA91bHT-EiTX3tZhL_P-Xo1kgaaF9KJ2pnliYx-Ozqs6NlXkC1-3vzc8hvNt3ndLVUhUX2JdKVu8t2fw5KehdQWceICNQRlPjAyS3426n3am25_4HGzeoSRGX2h4J66LUQZtasWDMGv,,5dede1b6-9a43-40a0-baef-e63f9f128e1b,,,,,,
7375527,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366316,1624366314,2021-06-22 17:22:42,b328231b54893348d2022542e851f4b1,,c5f40b98-680d-46e5-a792-e61ad0cfcb9c,fvWJ4XZlMfI:APA91bEXxB1AfuZu58U4ILHa9tVFhfggnuvn-_mebPacuNIZaKhKLSKx3CghJRoh91Br9sGmbUMp4ICBNsjcTBBrp7UcEOnuvhzLBMuC4XW9iSIV880_eVnapIMOXuD8g-iRUI1DtJfD,,c5f40b98-680d-46e5-a792-e61ad0cfcb9c,,,,,,
7375526,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366324,1624366323,2021-06-22 17:22:41,dd5bd99d40a027ef1620c3354771f76b,,4dd09566-b139-4d6f-8d40-772adb169edd,fJLo8r-yLnI:APA91bFF8iQJEQ6s3IIn4NHB28c5ry54U2DNsLop5kO11lMU9ltFDJnhneVZ0fhFNVjCYm2Q-QhkEIhn0T2wLqEl-fH5nDrFetpWPnV4QUDiCGbbJIxt-dUeNQbbKODYaWta5uSt9Yig,,4dd09566-b139-4d6f-8d40-772adb169edd,,,,,,
7375525,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366310,1624366308,2021-06-22 17:22:21,269373a45f64a05968142fcad3c6a27b,,465053cb-f6cb-44a1-889f-d88b9138474b,dBwB6Gw_97M:APA91bERxJW-3kkaI7XKUY-SAS8alfot_JyFxObY09fccXsMLoZpIxBTOOrjRicKVDzIzbBSTXyQeE5futE-JiJ3_aClOVA6B_INpjld7G_1pLA40Bp-apU3Xc72X-9cLR0Leh1ANd7m,,465053cb-f6cb-44a1-889f-d88b9138474b,,,,,,
7375524,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,m7lc2vr,website SMS,0,,1624366288,1624366287,2021-06-22 17:22:03,2e7c7f701fc81ed9e055af0abe2015d7,,7d38e0a2-77c4-44a2-b324-b369931848d8,cYQ9oFLYEUY:APA91bFaaQfMZhRmeaZdcigpJ-o7n_Xx8gSjN0QbvZpvUE5WE-GQGFLHFjnD6bJEeMH-326T2jXaALyy9DLs1Fw6D2I8u7aM3vjo0ZTjoZsaSJ0igaSYRO3YEkf6Gb_nrZEm0-kKfkyJ,,7d38e0a2-77c4-44a2-b324-b369931848d8,,,,,,
7375523,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366281,1624366269,2021-06-22 17:21:54,0a95cf045c2b2904f2ab6ee3323242fb,,9491c36c-2942-432a-9dbf-42dd3c5f08f0,fFSnZM_Orxk:APA91bFZUQP_5AYPJWOyRMbt18AIZn8es7g9hYKrOfis0f9m9yxsEgNKNh7yRWfBjpnZ9SJmZv3-4Cg5VCR_hJu3bT_LKP9sLUkW8ogL63GU1Vby_vhV_HLX-GcW0WgfQMNdUEUdFOmJ,,9491c36c-2942-432a-9dbf-42dd3c5f08f0,,,,,,
7375522,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366223,1624366221,2021-06-22 17:20:58,6837047e9d32cc100b5d526746daa2a4,,9f88c6f5-1847-402f-b1a9-92c7fb036db9,eWFb3ZDx-O4:APA91bG9_A8mvLuDZaMIJRaljEjyetRMgHMOynlTubDxC10TpHEOIBO9Uwq9wBMzHrWCWJ1XeC27J_2lCNws9K39uuuR-vL3DDcmHhsAd2kf9IHLusb24A9L7psV_e6bHxkaDWgFMtyB,,9f88c6f5-1847-402f-b1a9-92c7fb036db9,,,,,,
7375521,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366142,1624366142,2021-06-22 17:20:46,75ccd2f2a1a2770224fb014cc6d2bff6,,82454f75-146e-48b5-8eab-c721c3cd6276,ch8ccZc2sp0:APA91bGUCF6syFXYPDamRxn2KmapknTaBuh3TZjLfwi_sRUsHXTprwvLmMg0BOfUHplMhCik0-2PNnLK96pCOPKHmP3JsRgn9j3KnXGWUOlcPwaCox2FvpAo4ngyIlOn7ycEqfHFWF0d,,82454f75-146e-48b5-8eab-c721c3cd6276,,,,,,
7375520,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366381,1624366199,2021-06-22 17:20:36,c3b23bbba1c9461a3e21ae599ee4b5d1,,b1336253-07f3-4855-a7e4-f9c5667f9499,fKFVvpNumMU:APA91bHTDY65Hx15BPIL3BceQ1n9xfDN3P8qn28fQjWddtpB6iWDK1U7QmW0hMdx4JjD9AK1RUuYSR3diBKVlKYaltN0UzZZ_LP7B0JEw8gf9WJ4aqxGKW1R-OjsK5STeS0vW4DelJNZ,,b1336253-07f3-4855-a7e4-f9c5667f9499,,,,,,
7375519,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366177,1624366173,2021-06-22 17:20:09,1e99dc8f626431001056d446a84fbe72,,971a6fa0-f28a-4768-9ed9-0250335a9fc9,eNcDRGBtbLc:APA91bE9q--GKRMZUiBStcwAEy8d6UEeO5SpGXHArLw-CeDApm30O4gsl84K00Qg-nUdCAGL_C0QXD8NLAEZLcNIiwy1kHAefU0T5n7DtBWVSBn0uIIShe8PRO39x-rbyIJ_XYP5M0nt,,971a6fa0-f28a-4768-9ed9-0250335a9fc9,,,,,,
7375518,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366158,1624366157,2021-06-22 17:19:50,b75bd6b24bad73c9417273e053973112,,4d40f4d2-087e-4235-9800-96f978797bc1,d7oqG8JPIFw:APA91bGLry0IrsGkYa4E3H-mXKou9jfUm6L1ARRamMMgCo0z63zTSfOCCSymWrianmQLV9kMaOqJr5kMgT_dbaPiox2eXGlj_0bG-5s099k7bFUaGmuOkXYupNLkbTXH2HME2ZlguCqn,,4d40f4d2-087e-4235-9800-96f978797bc1,,,,,,
7375517,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366122,1624366119,2021-06-22 17:19:14,6e08ec829bdcdf62609c3746cf225737,,dc43a7b6-513b-42f6-9bae-908f05f09351,dyOnKJnEoRY:APA91bEcIuqSMR0buEIaewNUroUEzDefDyWBvRAf1D526xdsZiLX3JRY5Rqe6zN5wmeqZZYogMTzjaJFewf8YWfcTYHS0yuK4U9xfV28E-ufNqMisOWiyu-5PWaxhNcizae_lzD5uljn,,dc43a7b6-513b-42f6-9bae-908f05f09351,,,,,,
7375516,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624366115,1624366110,2021-06-22 17:19:06,c8c94f68c38449c40b7c0483265a8046,,ee204da8-34f8-48c9-ba1d-7e1d39ef2b53,cToCcg0grGU:APA91bFAlLjBN602u6oFrHrnesBLd1ZZ6ZGSsv12S67iHKT5E1JzZk8FPi27qZYn0hu7M-sheQuYZtUfkUk5kVVTX_Ib6bhMn8fl2Msfp5nw70JAIcnPw2mf_8rtOX5LYJylatu8UCTG,,ee204da8-34f8-48c9-ba1d-7e1d39ef2b53,,,,,,
7375515,com.zoodfood.android.play,5.1.0,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366076,1624364682,2021-06-22 17:17:45,9329555d81411859d6fe4cf532c3194c,,a371b19d-4646-47b5-8fb4-6e640a244f64,cMsGd5l4pLA:APA91bF5_bpkJPLod9Frk0WUG4szAD7YUjAF_FM_9Fa6_fCBWyat4100WtU-fkabYPwV9tiwCpv4DrKQWw79CivUaAViYEoj0VvUWeHdOgH-xdbnwW7HL2ilsrBbtHwhj8tJI9HaGKXy,,a371b19d-4646-47b5-8fb4-6e640a244f64,,,,,,
7375514,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624367040,1624365984,2021-06-22 17:16:56,c54cbdb633b097fd48c4686826950463,,b0557081-b2d1-4f4c-87f1-d8f69349ec87,f2PEaeR32PQ:APA91bFVX6P4oLKvVCgCWSyGWAjBiIXlJvTxQZ5M_cSkEeeram21h1xP7dbdmhnGkYeQU64ZpjbpAj1gDcjsV-1l4qVS-vnCrYp2vUGS_omL49dhOHhoDRKz6dfeEREjRM5nG-S_nX-_,,b0557081-b2d1-4f4c-87f1-d8f69349ec87,,,,,,
7375513,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365965,1624365965,2021-06-22 17:16:41,806087c9326b618a1de50858b5ea8341,,22d735a6-3f94-4590-b859-7a1801ff888c,fl-7DqwNK3s:APA91bGkkirxnaAOYUIGSsqlcu8EmKtZIMILAv0wGRvFOmLWZ2_rA9h73NsXYPnPAZxW0csA2DoPkjOjnRO75tMMwsymOMG9x-D3g1KZqWBoX1PTCERNoo9qLl5KyORDNcU9i-aLS-PS,,22d735a6-3f94-4590-b859-7a1801ff888c,,,,,,
7375512,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365965,1624365960,2021-06-22 17:16:36,56f1687e35723777b8fde97ab895ce88,,37a4855f-c151-4582-be3b-97adaa604e4a,eaUJGO-SMlw:APA91bEyo-6MRpnUuTXjhVBKWgPnCYvAAyAauYHOGpOXQExO4KyVfNLDthDGXPckizOK5Jx-f5Vu71iPCbcvAh3qILz3SFoxZD9Yn2Ub1lvCdylSeThg_eqDbGRQ1lwetpHfw8_Ap_-s,,37a4855f-c151-4582-be3b-97adaa604e4a,,,,,,
7375511,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365943,1624365885,2021-06-22 17:16:21,a2fe72b35e956386293d98cef7f372e9,,6419ec24-bd51-438c-a530-353ef08c286e,e3tC3ZSdlVg:APA91bEgs9icmKw2m_SCGJZRtfkcZupxKfQrtRmYujuxTni6qeicwCI4IkoRq3zdfx3DddYioU1veonzPzPGHFJn94D0XHF4Y4nbkSuBu6UDG45THhisgEi92VwgS40qcfQ3DwIKzpAG,,6419ec24-bd51-438c-a530-353ef08c286e,,,,,,
7375510,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,q2vt52a,Google Ads ACI::App promotion (11609205817)::111499152405::Display ,0,,1621858527,1621836839,2021-06-22 17:16:07,562666e3844c0fd83d9848a07e316121,,4fb75261-4997-4e84-93e6-f2117342be3b,cpKaMcUiKJ0:APA91bHcEDgfQo3uoDDMM7dH4Kds13kf1oocEvUXyImJS4Op943APjCXcUmxBYG1z7-2S_SM6YZpUMvUgiq4xwJgODXhu4GXMEEmAL1ba8TDctD1-NDyACrybgcbYTLCKCjOuqX7OhKV,,4fb75261-4997-4e84-93e6-f2117342be3b,,,,,,
7375509,com.zoodfood.android.play,5.0.2,com.zoodfood.android,google,s8oh3k,Organic,1,,1624365919,1624365918,2021-06-22 17:15:51,bd733d212f075f7eeafe6b1c9cf8064d,,fefbe268-a89b-4a36-acf1-b3352e331158,dYZloiB2-wg:APA91bH6sOx4GqSJQmodJ0Pp4np_l7tXsGh8AK0fWl_SGYMP7Y8HGj4EYXmxQ7j6DKfIcoKwfM0yd_dysjkyKIg2ahYIKqOpz7DNWIPYv7lW4eRP9PvLNpSnCGCTDtYhh1u7E8cYFxVR,,fefbe268-a89b-4a36-acf1-b3352e331158,,,,,,
7375508,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365877,1624365877,2021-06-22 17:15:12,3070f055a4ab46a839245cd31bd12174,,6f969730-b1c1-46d6-ab3b-b1757590375d,fKPgDbmHWlg:APA91bGuMiFSt3J-E_t4d1yfZX9Hew9ZZSqNw-9Ru8HiBBXI2QT_QI3UlrkLFyF7eEcRq-_xlh53DFRRv8oyS3nFNoDceRMjc9MbzHyEZbtXGCdNQUwsUVcTiB4E4CQWSoNkr_R-I_nE,,6f969730-b1c1-46d6-ab3b-b1757590375d,,,,,,
7375507,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366517,1624365873,2021-06-22 17:15:07,928c96f0ba8ed4642a279ae82121955c,,ed7c3ccd-4f1b-47eb-b71d-8e99faf7bcc7,fqfiWPSDRgU:APA91bHOce4tTmf77pcn79_FR-rRr2VAFIWeIeHc6ye_81nXIEkKbhyJY9zveKnNCfgNOJh3AEOAT4pJIxpMVyNS5IzkA24hnp9m3eye9typ1NIcDCOH_0j9QX6UkL4vUMnAJnWJKqYV,,ed7c3ccd-4f1b-47eb-b71d-8e99faf7bcc7,,,,,,
7375506,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1621607768,1621588096,2021-06-22 17:14:18,918cf1b9fbfe3c83689bfb1efd7fc58c,,212db376-34a3-4fa0-84da-e4ad88813a19,eLqfJ6bIkvI:APA91bF4ZsAJW0oI2W0xqMvY-agDwonEZ0QlBIPPF8gh3oZmhYzzYGZp3lzF4vHtfKUKfeldALis8Penjx3VqZtBzcvFElNfb_WHU2a6i7S-pXrkGu9kD-yX88qI8Ys9puKxQN78FnFC,,212db376-34a3-4fa0-84da-e4ad88813a19,,,,,,
7375505,com.zoodfood.android.play,5.0.4,com.zoodfood.android,google,s8oh3k,Organic,1,,1624365826,1623773478,2021-06-22 17:14:17,f3cfba60c8ffbe419bb4f32686420027,,3812dd74-5d30-4d21-9a7b-2210ea114632,cIDv0RGFKJA:APA91bGHYEOnXISC4-LSmyp1tAVmv0i8VdG1v5gUDPVXMvnPkA2aVYM3T2_xMqNJYPz7kW4wp61Qf-69jfavEFLRcYKTMAtC_ljIOjEXaDwNAC2c7VU8YbAYiyOC8h29yo1kMNrz2pY2,,3812dd74-5d30-4d21-9a7b-2210ea114632,,,,,,
7375504,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624365792,1624365786,2021-06-22 17:13:49,bfec31dc7c4e021cfc90854c69da3dbb,,42958d8b-d788-426f-aa8e-48e0e5d38c33,cS134c22bVc:APA91bFOentLkVVda2SurN5fyAKpBgHSZ1jrXh8zgaiM4hQSqU6ycq5HkfOD-QsB4dzbyzKlc4rrB03EY777_d1CxVYl-LRmAp2D6jpJdqLLHDospG9enp2yzcwoLw3Xbr6L7t2LU9Ds,,42958d8b-d788-426f-aa8e-48e0e5d38c33,,,,,,
7375503,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366738,1624365781,2021-06-22 17:13:34,08ed044d80a2d161c7bc8bc2a5c11139,,b9de8b7a-2b32-44e0-9885-7331739f8ed2,cnKTT__kVb0:APA91bGgMClsVkjjFBIBg0uBqWC-fjO8ere-KkxsaN-023zHKztDvdKIcpMU8gr-lU8YG2teu5zcLDL6ugUYdwkeiGsbfUWXvGiVjftBRLKpzO1q-2jkqpoty-HVEvQgHPtMATNozswH,,b9de8b7a-2b32-44e0-9885-7331739f8ed2,,,,,,
7375502,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366908,1624365770,2021-06-22 17:13:22,85b0870a4b29810e4be0a3c7cf33419f,,6409dc49-482a-4db9-8024-dca873c0bf9b,fm70SlH5YsM:APA91bEkKvJ7H5sWVvSZpwIC_Y4on59JdyyXXSuqTJsTQqssAnS95yIBl2osZ1D5Q00oPplyac51mhbhhmshpO9pE-ONxRHfbbrKdyYlu17a81N1omwSB0iycyoSH5_jW4SR-Qd0fU6G,,6409dc49-482a-4db9-8024-dca873c0bf9b,,,,,,
7375501,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1623839000,1623835371,2021-06-22 17:13:04,e0273bfbf41c5d34aae2ecc1fe737a70,,7c00c148-3a43-407d-9c8a-101e59d66906,fkUWMcNmU8o:APA91bEs5Aalx-vbL-WzC2stTBEzTF9vm0siUOJHfigoFvvgFRVd51HSaKEXgJRsStOga_x847c0gqioC8U7aDLTttbiJKzrQzxP3WDeY1mcA80wXHY_wl2V9gC43Wd2AqOmWcNxrrlX,,7c00c148-3a43-407d-9c8a-101e59d66906,,,,,,
7375500,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624366760,1624365728,2021-06-22 17:12:46,039d925dcf6ee86cd40764491a183c9d,,f06cd2b8-74d7-4756-b4e9-05e60e65daba,fbhyrjUIRyA:APA91bHKkTXSZLbAZnRDVVU6Q3UYyrbjk2OmxJPnj_m42vCI2km2wv-bEZSCo_mBd5WHxY8prpbJwBHCI0EcI6iWHFt8buvmrDTCvdkHZAnr8giQb8ICsbzDkBPw9P1jTFuWOJjQfqda,,f06cd2b8-74d7-4756-b4e9-05e60e65daba,,,,,,
7375499,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365715,1624365714,2021-06-22 17:12:31,dfd3f5b276b371bcbaecca72b6583e92,,2321c331-b0e7-402f-b903-9e54c37df363,f5qobi9UIQA:APA91bEFPijAuHIoAUGN-4p7MiQQTkoesCadl6QZbclAurSdE4UqPGi6gqq3b0apave_tpO0vCgzopU5z-HTIsS2LutiqgFl7_5CT9yuzZ7JQ6qKj6eUzsq0DZi1aSF4o3WJt-ch4neJ,,2321c331-b0e7-402f-b903-9e54c37df363,,,,,,
7375498,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365713,1624365711,2021-06-22 17:12:24,4b13d5bec047dc4a9ae87346cd686929,,5b38050a-1293-4df2-aa03-f0ed1d9dbc88,fAIpic163aY:APA91bHZFbxA0qnG3XuUnqHZpIoXlqRlifBqp_abAQbeQEtMQL-DAZuYnBzOCxk6jNQzLOH0-pn5uNVVhilseLDSdaJiXtGyRZJbsgIrbJiNtHjveXXHj-k7pCfL_9ILk5-VI_KKUZ8p,,5b38050a-1293-4df2-aa03-f0ed1d9dbc88,,,,,,
7375497,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365698,1624365695,2021-06-22 17:12:14,1dc12041e435523e9c77f3eafc5e9363,,82af2be4-601c-4497-ae8d-3ce341176700,fEc0npp_etk:APA91bE6e3vyb1DK-XIO5faPPPQh-WpA_xEIxzgDLxdEFaOd5xCVw3UiK1XIiuo8DxoyVDpEQ0U65iCp8I94JaHxABMnCCi8wVvxdr1x0qwJF5tI1vUKJDgrcwNcQcX4fXF8IHG7_vvU,,82af2be4-601c-4497-ae8d-3ce341176700,,,,,,
7375496,com.zoodfood.android.play,5.0.2,com.zoodfood.android,google,s8oh3k,Organic,1,,1624365676,1624365675,2021-06-22 17:11:48,d72f5c2b6c9f93e26ece198b093cad94,,3e0d28b3-8c46-4d8b-9ba3-66de3aceebd6,c0bTCCDFOEA:APA91bEovWT9_l2nD-Nj1m_rFZm3WcBfGpfDkShgTIbYNtq-lOxatW2TzIow6dS7u9fA9camAikotUTnGPU3oLKumt3nrAlx73HYX2znTcMYO-MozWsRcLdalAi5AW7OT_nXjQG-Utyo,,3e0d28b3-8c46-4d8b-9ba3-66de3aceebd6,,,,,,
7375495,com.zoodfood.android.play,5.0.8,com.zoodfood.android,google,s8oh3k,Organic,1,,1624365659,1624365617,2021-06-22 17:11:31,0b0c71c28e0f8f95f55b81a6b12179e5,,ffb3c795-187b-421a-b9ce-a5161395c11b,fWkecK4SSs2psTvDTJah_d:APA91bERDRBlnlBXrU0robsMROg521kYD50eBfWJqtG1R-cwvjIJ2PBB1TBMW9IFMtxIbO7Nb670l4ej0NrgQd5Ln1XlUMhaQjB5_9W5Wn2n0vODN0ddHGDhgcsGSr2THwYi9E388Zl4,,ffb3c795-187b-421a-b9ce-a5161395c11b,,,,,,
7375494,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,xz4xwjp,Google Organic Search::دانلود اسنپ فود,0,,1624365646,1624365644,2021-06-22 17:11:23,a638e925cb11b30a7c0dbc144cd3dc81,,283d9453-6581-4e05-9833-d59622a557e3,eE8mEyII1CU:APA91bFFklWfJnP6ykCmq6CNMwwb3imAMtZz7xFbYkIIkyRjngaaDDJG4cCNu2qolMaxi7KmkB7klzq0AHQnTDbdOzIo5LbWbZKYq_Oaz1A6wctz21fKD7ZBnR4yNNz8iG2oU5oiEZm8,,283d9453-6581-4e05-9833-d59622a557e3,,,,,,
7375493,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365627,1624365626,2021-06-22 17:11:06,f2ab7ce58c1520acf2ee91aabd6224f4,,4733765c-4a61-4c5b-80f4-d7ef9f731612,eyy1vVTm88A:APA91bEHPUMM52NPOLz1zbI5seC_3R-HKH5guOhECaCDKsXWnmJ_0_Ipsi3AozpBHEmt6jYG7aJ02b2Vlw2bkzrmGufJofZQtSbKFP-cpOvpL6L1IAlZz9TXPM2DAzPO3Z3aypg_efVb,,4733765c-4a61-4c5b-80f4-d7ef9f731612,,,,,,
7375492,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365447,1624365446,2021-06-22 17:10:49,d93a4b41fcd5e15b16b20520ac12e160,,3a9c2ec2-7a8d-46a1-a775-64c7af804780,eHiATc3k3uA:APA91bF0_GZ4IE8Ar_Y0lAcgbjlyLQcihCBP3OAnvSCFjhW7SdB9vaUL4zCiTtGQbEkAMqp6fD8WFv0vERzOVyKENQr73QTmwPbdIsWsH4RL3VIDhTJfyb6GeX3UstaO5TVPN-FQ1ZKV,,3a9c2ec2-7a8d-46a1-a775-64c7af804780,,,,,,
7375491,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365433,1624365431,2021-06-22 17:10:19,d78c4f10f8ba6b211d09779385abc7ba,,47bf9884-9ebd-4452-8b9c-b88a6a546817,cLjN8aGhocc:APA91bELmBDWTYAVCzHuwTbuqW4-hdz6Qn89y-XrZ1Ohyin_gj_EEVoh_3Fbl1lOhFFCjVSE1dTiJQFbVEgpU06-cYeZcaG8MK0c-O1epQqm960QgYmPO1cL_Y0zXOOJ5JC-H2TPWIJc,,47bf9884-9ebd-4452-8b9c-b88a6a546817,,,,,,
7375490,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624306115,1624306102,2021-06-22 17:10:13,49acd4752c5d6d305d37905b05e11c47,,80f2aa3d-76b1-42b8-830a-73b7a6e0e042,f2lijmt9BP0:APA91bFo5cL0KolzcJySPGkoFx_jhDVlRAdVoWDyu0Tod9HfcjnqYvZH17blAdgUKkkAqr6S37bqNFwyiAJDLHFxWzo_h6KcSvYoSAlJ010Ilb7Fi0GbfW2SMPmXPtVvS8OEjT_vsawy,,80f2aa3d-76b1-42b8-830a-73b7a6e0e042,,,,,,
7375489,com.zoodfood.android.play,5.0.7,com.zoodfood.android,google,s8oh3k,Organic,1,,1624365582,1624365580,2021-06-22 17:10:12,278623f07ce3044aa2d8e4b4a9d0dcbf,,d315fa8d-2456-4dfe-90c7-24ae946379f1,c_2y8dbzXYU:APA91bGwklzZjwvLhs-ZfN76sYsNGSgBAIYOQ1ceeR7EavfIYwg18iBZ9-xypsTHb35e7N3QOKbuq1NXOO-2ImPZzgwGsr6P2_H3AB1sRuRUP6pp84HP7bZrMAA9eKcSopVtt7ZkylDg,,d315fa8d-2456-4dfe-90c7-24ae946379f1,,,,,,
7375488,com.zoodfood.android.play,5.0.6,com.zoodfood.android.play,google,s8oh3k,Organic,1,,1624365564,1624365562,2021-06-22 17:09:57,f92ffb0e97c1eb8b8f3060941befe1c3,,efbcaef7-868e-4ea8-baed-43a1401056d3,dJYlIGyBDN4:APA91bH4hCmeJ8Dty4Add_bACOqpUCbCe0ymkcbK5kb470b7Dkeo288fYz6EYuybLjqfJ_yKoe5YKbPq0lkgG4JXJsh747vQgc2rpSBQbP84T54SZD0ie6pcWabZTov__-THWZ-tgElh,,efbcaef7-868e-4ea8-baed-43a1401056d3,,,,,,
